City,Date,ws,hum,dew,pm25
Xining,2020-04-09,3.0,30.2,-7.6,70.0
Xining,2020-06-15,1.0,84.8,10.0,80.0
Xining,2020-06-24,2.0,39.9,5.2,70.0
Xining,2020-07-12,2.0,61.1,9.7,59.0
Xining,2020-07-27,2.0,59.0,8.7,63.0
Xining,2020-10-06,2.0,63.1,1.5,72.0
Xining,2020-10-20,3.0,44.0,-5.0,117.0
Xining,2020-06-11,2.0,68.2,6.2,72.0
Xining,2020-06-30,2.0,81.0,10.2,74.0
Xining,2020-07-09,2.0,88.8,11.9,59.0
Xining,2020-07-20,2.0,64.9,8.0,63.0
Xining,2020-07-25,3.0,60.9,12.2,38.0
Xining,2020-11-03,2.0,47.1,-6.1,134.0
Xining,2020-04-20,5.0,45.0,-5.1,117.0
Xining,2020-08-05,3.0,69.0,14.6,63.0
Xining,2020-08-31,2.0,67.2,8.3,55.0
Xining,2020-10-25,3.0,56.2,0.1,107.0
Xining,2020-10-26,2.0,39.2,-8.2,82.0
Xining,2020-06-03,2.0,38.0,2.3,61.0
Xining,2020-07-17,2.0,70.2,11.7,61.0
Xining,2020-10-15,2.0,57.2,-3.0,82.0
Xining,2020-06-28,1.0,49.0,4.4,76.0
Xining,2020-08-04,1.0,78.9,12.8,68.0
Xining,2020-08-11,2.0,64.0,10.1,72.0
Xining,2020-08-20,2.0,55.1,9.4,65.0
Xining,2020-08-21,2.0,78.2,12.3,76.0
Xining,2020-09-25,2.0,68.8,5.4,85.0
Xining,2020-09-30,4.0,80.8,8.6,68.0
Xining,2020-10-03,4.0,49.1,-2.4,57.0
Xining,2020-04-16,6.0,28.1,-6.1,95.0
Xining,2020-05-10,3.0,54.1,-3.8,76.0
Xining,2020-05-18,3.0,20.1,-7.9,97.0
Xining,2020-05-19,2.0,37.1,-0.8,97.0
Xining,2020-08-02,4.0,45.0,8.9,63.0
Xining,2020-06-09,2.0,36.1,1.3,82.0
Xining,2020-09-24,1.0,80.1,7.4,109.0
Xining,2020-11-17,4.0,82.9,-3.6,137.0
Xining,2020-06-20,2.0,46.2,9.0,78.0
Xining,2020-09-26,2.0,67.8,5.3,87.0
Xining,2020-10-18,4.0,36.1,-5.4,65.0
Xining,2020-11-05,2.0,59.1,-3.9,112.0
Xining,2020-04-27,2.0,17.0,-10.7,78.0
Xining,2020-05-24,3.0,82.0,3.8,46.0
Xining,2020-09-07,2.0,55.9,7.2,72.0
Xining,2020-09-13,2.0,80.8,9.1,72.0
Xining,2020-11-01,4.0,45.0,-8.2,89.0
Xining,2020-08-22,3.0,87.2,12.5,63.0
Xining,2020-06-22,1.0,76.8,9.5,42.0
Xi’an,2020-05-31,2.5,56.0,14.0,107.0
Xi’an,2020-05-13,0.5,67.0,12.0,99.0
Xi’an,2020-06-11,1.5,78.0,20.0,117.0
Xi’an,2020-05-08,3.6,60.0,12.0,91.0
Xi’an,2020-07-23,3.6,94.0,21.0,85.0
Xi’an,2020-10-17,1.5,93.0,6.0,85.0
Xi’an,2020-04-15,1.5,52.0,8.0,109.0
Xi’an,2020-07-15,0.5,83.0,21.0,78.0
Xi’an,2020-06-18,1.5,65.0,17.0,61.0
Xi’an,2020-11-19,1.5,76.0,2.0,117.0
Xi’an,2020-09-09,1.5,83.0,18.0,124.0
Xi’an,2020-08-06,3.6,94.0,26.0,89.0
Xi’an,2020-10-07,1.5,77.0,10.0,102.0
Xi’an,2020-05-11,3.6,26.0,0.0,57.0
Xi’an,2020-04-14,1.5,45.0,5.0,87.0
Xi’an,2020-06-29,0.5,83.0,21.0,65.0
Xi’an,2020-08-09,1.5,83.0,24.0,80.0
Xi’an,2020-08-28,2.5,78.0,21.0,112.0
Xi’an,2020-08-29,5.6,74.0,22.0,95.0
Xi’an,2020-08-31,2.5,78.0,17.0,25.0
Xi’an,2020-10-11,1.5,93.0,15.0,153.0
Xi’an,2020-04-05,1.5,48.0,5.0,117.0
Xi’an,2020-11-16,5.6,71.0,7.0,172.0
Xi’an,2020-04-17,2.5,25.0,-1.0,107.0
Xi’an,2020-04-02,1.5,87.0,7.0,91.0
Xi’an,2020-06-15,2.5,83.0,18.0,91.0
Xi’an,2020-09-21,2.5,93.0,14.0,61.0
Xi’an,2020-05-15,1.5,57.0,14.0,89.0
Xi’an,2020-05-24,2.5,49.0,11.0,59.0
Xi’an,2020-10-19,0.5,87.0,8.0,97.0
Xi’an,2020-11-06,2.5,57.0,1.0,70.0
Xi’an,2020-04-24,1.5,27.0,-4.0,82.0
Xi’an,2020-08-11,4.6,78.0,23.0,91.0
Xi’an,2020-08-19,1.5,93.0,19.0,34.0
Xi’an,2020-09-29,1.5,88.0,17.0,117.0
Xi’an,2020-06-19,3.6,69.0,18.0,97.0
Xi’an,2020-05-10,1.5,63.0,10.0,85.0
Xi’an,2020-05-20,1.5,72.0,14.0,91.0
Xi’an,2020-08-26,2.5,69.0,19.0,72.0
Xi’an,2020-10-03,1.5,100.0,13.0,68.0
Xi’an,2020-10-16,1.5,93.0,7.0,59.0
Xi’an,2020-04-27,3.6,40.0,7.0,132.0
Xi’an,2020-06-01,2.5,56.0,13.0,89.0
Xi’an,2020-06-03,1.5,36.0,9.0,72.0
Xi’an,2020-07-31,1.5,83.0,24.0,78.0
Xi’an,2020-09-30,3.6,88.0,18.0,144.0
Xi’an,2020-05-18,1.5,21.0,1.0,74.0
Xi’an,2020-05-09,4.6,82.0,10.0,53.0
Xi’an,2020-06-05,1.5,31.0,11.0,93.0
Xi’an,2020-01-03,1.5,59.0,-5.6,210.0
Xi’an,2020-10-05,1.5,87.0,9.0,74.0
Xi’an,2020-10-27,1.5,76.0,9.0,78.0
Xi’an,2020-05-14,0.5,68.0,12.0,76.0
Xi’an,2020-06-26,2.5,69.0,18.0,61.0
Xi’an,2020-07-19,1.5,78.0,20.0,53.0
Xi’an,2020-08-16,0.5,100.0,22.0,59.0
Xi’an,2020-09-18,2.5,60.0,11.0,76.0
Xi’an,2020-11-02,1.5,75.0,3.0,93.0
Xi’an,2020-04-13,0.5,51.0,1.0,137.0
Xi’an,2020-06-08,2.5,88.0,16.0,85.0
Xi’an,2020-09-08,1.5,73.0,18.0,99.0
Xi’an,2020-05-03,0.5,30.0,9.0,109.0
Xi’an,2020-07-16,1.5,94.0,21.0,68.0
Xi’an,2020-09-05,1.5,73.0,15.0,91.0
Xi’an,2020-08-14,1.5,94.0,22.0,78.0
Xi’an,2020-06-09,1.5,93.0,17.0,72.0
Xi’an,2020-05-28,1.5,36.0,8.0,63.0
Xi’an,2020-07-02,0.5,65.0,20.0,65.0
Xi’an,2020-08-23,4.6,93.0,21.0,89.0
Xi’an,2020-09-01,1.5,88.0,18.0,61.0
Xi’an,2020-09-04,1.5,64.0,14.0,65.0
Xi’an,2020-10-06,1.5,87.0,9.0,97.0
Xi’an,2020-10-08,2.5,82.0,11.0,72.0
Xi’an,2020-05-16,3.6,56.0,13.0,74.0
Xi’an,2020-10-21,0.5,81.0,7.0,109.0
Xi’an,2020-10-20,1.5,82.0,11.0,97.0
Xi’an,2020-08-07,1.5,100.0,24.0,55.0
Xi’an,2020-09-02,1.5,82.0,16.0,61.0
Xi’an,2020-04-16,1.5,25.0,1.0,80.0
Xi’an,2020-07-11,3.6,100.0,20.0,65.0
Xi’an,2020-08-24,3.6,73.0,19.0,38.0
Xi’an,2020-09-16,1.5,77.0,14.0,72.0
Xi’an,2020-10-01,1.5,93.0,14.0,63.0
Xi’an,2020-10-18,1.5,82.0,9.0,107.0
Xi’an,2020-04-26,1.5,23.0,-3.0,76.0
Xi’an,2020-05-19,3.6,49.0,9.0,82.0
Xi’an,2020-09-10,1.5,83.0,18.0,65.0
Xi’an,2020-10-14,1.5,93.0,10.0,38.0
Xi’an,2020-10-22,1.5,71.0,5.0,154.0
Xi’an,2020-04-08,2.5,38.0,6.0,76.0
Xi’an,2020-07-03,2.5,69.0,22.0,102.0
Xi’an,2020-07-17,1.5,94.0,21.0,50.0
Xi’an,2020-05-21,0.5,64.0,15.0,93.0
Xi’an,2020-05-22,1.5,47.0,14.0,74.0
Xi’an,2020-10-28,1.5,93.0,9.0,74.0
Xi’an,2020-11-13,4.6,62.0,6.0,178.0
Xi’an,2020-05-04,3.6,43.0,10.0,147.0
Xi’an,2020-05-05,3.6,64.0,13.0,78.0
Xi’an,2020-07-05,1.5,73.0,21.0,93.0
Xi’an,2020-09-07,1.5,69.0,18.0,80.0
Xi’an,2020-04-10,3.6,71.0,5.0,132.0
Xi’an,2020-05-29,1.5,36.0,9.0,70.0
Xi’an,2020-08-17,1.5,94.0,21.0,46.0
Xi’an,2020-11-10,1.5,81.0,4.0,174.0
Xi’an,2020-04-29,0.5,46.0,9.0,112.0
Xi’an,2020-05-06,6.6,60.0,14.0,76.0
Xi’an,2020-07-25,1.5,100.0,22.0,78.0
Xi’an,2020-09-17,0.5,82.0,14.0,89.0
Xi’an,2020-11-09,1.5,66.0,5.0,164.0
Xi’an,2020-04-11,1.5,66.0,2.0,82.0
Xi’an,2020-07-12,1.5,78.0,19.0,50.0
Xi’an,2020-06-20,3.6,54.0,18.0,68.0
Xi’an,2020-08-21,7.7,82.0,19.0,59.0
Xi’an,2020-08-01,1.5,94.0,25.0,112.0
Xi’an,2020-08-08,1.5,88.0,24.0,68.0
Xi’an,2020-08-25,1.5,78.0,20.0,63.0
Xi’an,2020-09-25,1.5,88.0,17.0,144.0
Xi’an,2020-09-28,3.6,82.0,17.0,137.0
Xi’an,2020-10-24,4.6,50.0,4.0,155.0
Xi’an,2020-03-31,1.5,71.0,6.0,95.0
Xi’an,2020-10-04,1.5,81.0,9.0,57.0
Xi’an,2020-06-14,1.5,47.0,14.0,72.0
Xi’an,2020-06-28,0.5,94.0,21.0,74.0
Xi’an,2020-10-25,1.5,76.0,8.0,167.0
Xi’an,2020-10-26,1.5,62.0,8.0,137.0
Xi’an,2020-05-01,0.5,38.0,8.0,95.0
Xi’an,2020-06-07,2.5,34.0,11.0,68.0
Xi’an,2020-07-07,1.5,55.0,20.0,85.0
Xi’an,2020-08-02,0.5,94.0,25.0,63.0
Xi’an,2020-08-10,2.5,73.0,23.0,80.0
Xi’an,2020-10-12,1.5,93.0,13.0,72.0
Xi’an,2020-11-05,0.5,93.0,10.0,161.0
Xi’an,2020-04-20,2.5,38.0,-1.0,57.0
Xi’an,2020-07-04,3.6,73.0,21.0,104.0
Xi’an,2020-07-29,2.5,83.0,24.0,112.0
Xi’an,2020-09-26,4.6,73.0,16.0,142.0
Xi’an,2020-05-25,2.5,43.0,10.0,53.0
Xi’an,2020-08-03,1.5,88.0,25.0,80.0
Xi’an,2020-11-04,1.5,81.0,6.0,165.0
Xi’an,2020-07-30,3.6,94.0,23.0,76.0
Xi’an,2020-06-23,1.5,83.0,20.0,70.0
Xi’an,2020-07-01,1.5,78.0,21.0,104.0
Xi’an,2020-10-30,2.5,93.0,9.0,155.0
Xi’an,2020-05-26,1.5,38.0,7.0,61.0
Xi’an,2020-06-02,1.5,60.0,13.0,68.0
Xi’an,2020-06-16,1.5,93.0,18.0,53.0
Xi’an,2020-06-21,2.5,60.0,18.0,74.0
Xi’an,2020-06-24,1.5,61.0,20.0,80.0
Xi’an,2020-06-27,1.5,88.0,20.0,72.0
Xi’an,2020-09-23,1.5,93.0,15.0,85.0
Xi’an,2020-05-07,2.5,93.0,15.0,72.0
Xi’an,2020-06-12,1.5,73.0,20.0,68.0
Xi’an,2020-04-12,1.5,49.0,0.0,102.0
Xi’an,2020-10-29,0.5,93.0,8.0,112.0
Xi’an,2020-11-03,2.5,65.0,1.0,124.0
Xi’an,2020-11-11,1.5,75.0,5.0,183.0
Xi’an,2020-11-18,3.6,70.0,3.0,72.0
Xi’an,2020-09-14,1.5,88.0,19.0,74.0
Xi’an,2020-06-30,0.5,48.0,20.0,65.0
Xi’an,2020-11-17,4.6,87.0,9.0,152.0
Xi’an,2020-04-28,2.5,45.0,9.0,132.0
Xi’an,2020-04-30,1.5,40.0,9.0,95.0
Xi’an,2020-05-17,2.5,33.0,12.0,85.0
Xi’an,2020-06-06,3.6,37.0,13.0,91.0
Xi’an,2020-07-27,1.5,83.0,23.0,102.0
Xi’an,2020-09-06,1.5,78.0,19.0,76.0
Xi’an,2020-04-09,2.5,53.0,8.0,137.0
Xi’an,2020-04-07,0.5,54.0,5.0,99.0
Xi’an,2020-11-24,2.5,92.0,-1.0,147.0
Xi’an,2020-04-03,2.5,76.0,6.0,80.0
Xi’an,2020-08-12,3.6,88.0,23.0,78.0
Xi’an,2020-08-15,1.5,100.0,21.0,53.0
Xi’an,2020-11-01,1.5,61.0,3.0,95.0
Xi’an,2020-08-04,3.6,83.0,25.0,74.0
Xi’an,2020-04-25,1.5,25.0,-3.0,78.0
Xi’an,2020-04-01,2.5,71.0,6.0,119.0
Xi’an,2020-08-18,2.5,93.0,19.0,25.0
Xi’an,2020-09-19,1.5,63.0,12.0,104.0
Xi’an,2020-10-31,1.5,76.0,8.0,74.0
Xi’an,2020-07-20,2.5,69.0,20.0,74.0
Xi’an,2020-07-09,2.5,55.0,22.0,89.0
Xi’an,2020-07-10,4.6,74.0,22.0,109.0
Xi’an,2020-08-05,1.5,83.0,26.0,93.0
Xi’an,2020-08-30,3.6,77.0,17.0,42.0
Xi’an,2020-09-03,1.5,72.0,16.0,63.0
Xi’an,2020-11-20,3.6,80.0,4.0,122.0
Xi’an,2020-05-12,1.5,51.0,6.0,63.0
Xi’an,2020-09-12,3.6,78.0,18.0,97.0
Xi’an,2020-07-13,2.5,78.0,20.0,76.0
Xi’an,2020-07-24,4.6,94.0,20.0,95.0
Xi’an,2020-10-09,1.5,93.0,14.0,117.0
Xi’an,2020-04-04,1.5,62.0,5.0,89.0
Xi’an,2020-09-15,1.5,64.0,14.0,55.0
Xi’an,2020-11-21,3.6,93.0,3.0,76.0
Xi’an,2020-07-22,4.6,88.0,20.0,55.0
Xi’an,2020-05-30,1.5,42.0,11.0,95.0
Xi’an,2020-08-22,3.6,82.0,20.0,74.0
Xi’an,2020-10-10,1.5,87.0,13.0,137.0
Xi’an,2020-11-23,2.5,100.0,-0.3,74.0
Xi’an,2020-04-21,1.5,53.0,3.0,82.0
Xi’an,2020-05-27,2.5,31.0,7.0,55.0
Xi’an,2020-07-08,3.6,62.0,21.0,87.0
Xi’an,2020-07-26,0.5,83.0,22.0,63.0
Xi’an,2020-10-15,1.5,100.0,10.0,70.0
Xi’an,2020-04-23,0.5,44.0,1.0,132.0
Xi’an,2020-08-13,1.5,83.0,21.0,42.0
Xi’an,2020-10-02,1.5,100.0,13.0,55.0
Xi’an,2020-06-10,1.5,73.0,18.0,87.0
Xi’an,2020-04-06,1.5,50.0,4.0,97.0
Xi’an,2020-05-02,1.5,31.0,7.0,97.0
Xi’an,2020-07-18,2.5,94.0,20.0,57.0
Xi’an,2020-09-20,3.6,93.0,16.0,68.0
Xi’an,2020-11-12,0.5,93.0,7.0,193.0
Xi’an,2020-11-22,1.5,93.0,0.0,72.0
Xi’an,2020-01-04,2.5,56.0,-4.0,231.0
Xi’an,2020-09-11,2.5,82.0,19.0,95.0
Xi’an,2020-10-13,1.5,100.0,12.0,76.0
Xi’an,2020-07-14,3.6,88.0,20.0,72.0
Xi’an,2020-06-17,0.5,93.0,19.0,38.0
Xi’an,2020-09-27,4.6,72.0,14.0,127.0
Xi’an,2020-11-15,1.5,87.0,5.0,184.0
Xi’an,2020-01-05,4.6,93.0,2.0,159.0
Xi’an,2020-08-27,1.5,73.0,19.0,95.0
Xi’an,2020-06-22,0.5,83.0,20.0,72.0
Xi’an,2020-04-19,0.5,76.0,8.0,97.0
Xi’an,2020-05-23,2.5,32.0,10.0,87.0
Xi’an,2020-07-06,0.5,69.0,20.0,85.0
Xi’an,2020-07-21,2.5,78.0,21.0,76.0
Xi’an,2020-07-28,2.5,88.0,23.0,124.0
Xi’an,2020-09-22,1.5,93.0,14.0,76.0
Xi’an,2020-09-24,1.5,88.0,15.0,89.0
Xi’an,2020-04-18,4.6,81.0,7.0,97.0
Xi’an,2020-04-22,1.5,44.0,0.0,95.0
Xi’an,2020-06-13,0.5,78.0,20.0,80.0
Xi’an,2020-06-25,2.5,58.0,18.0,85.0
Xi’an,2020-10-23,2.5,65.0,2.0,152.0
Xi’an,2020-11-08,1.5,66.0,3.0,154.0
Xi’an,2020-11-14,3.6,66.0,6.0,172.0
Xi’an,2020-03-30,1.5,76.0,4.0,124.0
Xi’an,2020-09-13,3.6,73.0,17.0,104.0
Xi’an,2020-08-20,3.6,94.0,20.0,63.0
Xi’an,2020-11-07,1.5,65.0,2.0,102.0
Xi’an,2020-06-04,1.5,30.0,9.0,87.0
Zhuzhou,2020-07-20,1.5,94.0,23.0,38.0
Zhuzhou,2020-08-27,1.5,74.0,22.0,76.0
Zhuzhou,2020-10-15,4.6,100.0,16.0,38.0
Zhuzhou,2020-04-10,0.5,87.0,14.0,152.0
Zhuzhou,2020-07-13,2.5,88.0,25.0,80.0
Zhuzhou,2020-11-10,0.5,72.0,9.0,127.0
Zhuzhou,2020-10-19,2.5,82.0,14.0,91.0
Zhuzhou,2020-04-03,2.5,100.0,12.0,109.0
Zhuzhou,2020-05-12,2.5,50.0,12.0,97.0
Zhuzhou,2020-09-11,3.6,78.0,22.0,55.0
Zhuzhou,2020-11-20,2.5,87.0,13.0,119.0
Zhuzhou,2020-07-26,2.5,83.0,26.0,104.0
Zhuzhou,2020-08-20,1.5,66.0,24.0,50.0
Zhuzhou,2020-09-08,0.5,78.0,23.0,93.0
Zhuzhou,2020-09-21,1.5,94.0,21.0,55.0
Zhuzhou,2020-11-16,1.5,100.0,17.0,142.0
Zhuzhou,2020-11-19,4.6,82.0,13.0,72.0
Zhuzhou,2020-04-04,1.5,82.0,11.0,147.0
Zhuzhou,2020-07-14,1.5,88.0,26.0,80.0
Zhuzhou,2020-06-18,3.6,78.0,23.0,63.0
Zhuzhou,2020-07-18,3.6,70.0,25.0,55.0
Zhuzhou,2020-08-25,3.6,79.0,25.0,55.0
Zhuzhou,2020-09-14,2.5,88.0,20.0,76.0
Zhuzhou,2020-09-29,2.5,100.0,20.0,82.0
Zhuzhou,2020-06-06,0.5,79.0,24.0,59.0
Zhuzhou,2020-06-08,1.5,83.0,26.0,57.0
Zhuzhou,2020-09-20,2.5,88.0,19.0,61.0
Zhuzhou,2020-08-17,1.5,66.0,24.0,61.0
Zhuzhou,2020-07-08,1.5,94.0,25.0,59.0
Zhuzhou,2020-08-02,2.5,62.0,24.0,30.0
Zhuzhou,2020-07-16,1.5,84.0,27.0,109.0
Zhuzhou,2020-07-28,1.5,88.0,26.0,53.0
Zhuzhou,2020-09-10,1.5,94.0,24.0,87.0
Zhuzhou,2020-11-02,2.5,82.0,14.0,97.0
Zhuzhou,2020-06-28,4.6,70.0,24.0,42.0
Zhuzhou,2020-06-30,1.5,94.0,25.0,80.0
Zhuzhou,2020-10-16,4.6,100.0,15.0,30.0
Zhuzhou,2020-05-28,0.5,73.0,21.0,102.0
Zhuzhou,2020-05-31,1.5,94.0,23.0,63.0
Zhuzhou,2020-07-02,1.5,94.0,26.0,61.0
Zhuzhou,2020-08-14,3.6,66.0,24.0,34.0
Zhuzhou,2020-06-01,1.5,88.0,23.0,76.0
Zhuzhou,2020-06-03,1.5,100.0,23.0,46.0
Zhuzhou,2020-05-13,1.5,51.0,15.0,104.0
Zhuzhou,2020-08-09,2.5,70.0,25.0,57.0
Zhuzhou,2020-05-18,3.6,66.0,22.0,93.0
Zhuzhou,2020-06-14,2.5,84.0,27.0,82.0
Zhuzhou,2020-04-22,1.5,77.0,13.0,91.0
Zhuzhou,2020-09-15,2.5,94.0,21.0,89.0
Zhuzhou,2020-03-30,2.5,93.0,8.0,68.0
Zhuzhou,2020-04-06,1.5,63.0,10.0,151.0
Zhuzhou,2020-04-25,1.5,60.0,11.0,104.0
Zhuzhou,2020-10-20,2.5,82.0,14.0,147.0
Zhuzhou,2020-04-14,1.5,63.0,10.0,95.0
Zhuzhou,2020-04-17,2.5,69.0,18.0,129.0
Zhuzhou,2020-08-18,1.5,74.0,24.0,76.0
Zhuzhou,2020-04-26,1.5,68.0,13.0,93.0
Zhuzhou,2020-07-19,3.6,94.0,23.0,50.0
Zhuzhou,2020-11-11,1.5,67.0,9.0,114.0
Zhuzhou,2020-09-19,1.5,78.0,19.0,59.0
Zhuzhou,2020-10-10,1.5,77.0,16.0,107.0
Zhuzhou,2020-10-14,4.6,88.0,18.0,157.0
Zhuzhou,2020-05-16,1.5,94.0,22.0,68.0
Zhuzhou,2020-05-22,1.5,78.0,21.0,107.0
Zhuzhou,2020-05-04,2.5,66.0,22.0,93.0
Zhuzhou,2020-05-24,3.6,62.0,21.0,109.0
Zhuzhou,2020-07-15,2.5,83.0,27.0,114.0
Zhuzhou,2020-04-07,0.5,82.0,11.0,153.0
Zhuzhou,2020-04-13,0.5,59.0,7.0,95.0
Zhuzhou,2020-11-03,2.5,67.0,12.0,127.0
Zhuzhou,2020-06-04,2.5,88.0,24.0,61.0
Zhuzhou,2020-10-29,2.5,77.0,14.0,169.0
Zhuzhou,2020-08-03,1.5,66.0,25.0,59.0
Zhuzhou,2020-09-22,3.6,100.0,19.0,38.0
Zhuzhou,2020-04-05,1.5,72.0,11.0,129.0
Zhuzhou,2020-11-08,2.5,67.0,9.0,119.0
Zhuzhou,2020-06-02,1.5,94.0,23.0,72.0
Zhuzhou,2020-09-04,1.5,88.0,21.0,85.0
Zhuzhou,2020-10-06,3.6,93.0,12.0,59.0
Zhuzhou,2020-04-08,0.5,67.0,11.0,137.0
Zhuzhou,2020-05-21,3.6,94.0,20.0,99.0
Zhuzhou,2020-10-11,1.5,73.0,18.0,137.0
Zhuzhou,2020-07-06,3.6,78.0,25.0,50.0
Zhuzhou,2020-08-26,2.5,66.0,23.0,63.0
Zhuzhou,2020-07-25,2.5,83.0,27.0,129.0
Zhuzhou,2020-07-31,1.5,74.0,26.0,63.0
Zhuzhou,2020-09-06,1.5,88.0,23.0,89.0
Zhuzhou,2020-04-12,1.5,66.0,7.0,93.0
Zhuzhou,2020-05-09,2.5,88.0,19.0,65.0
Zhuzhou,2020-09-18,2.5,93.0,18.0,46.0
Zhuzhou,2020-09-24,1.5,94.0,19.0,78.0
Zhuzhou,2020-09-25,1.5,94.0,19.0,74.0
Zhuzhou,2020-11-15,1.5,72.0,12.0,155.0
Zhuzhou,2020-11-21,3.6,100.0,11.0,50.0
Zhuzhou,2020-04-29,1.5,57.0,16.0,132.0
Zhuzhou,2020-06-05,1.5,94.0,24.0,42.0
Zhuzhou,2020-05-27,1.5,83.0,21.0,112.0
Zhuzhou,2020-08-13,4.6,66.0,25.0,42.0
Zhuzhou,2020-11-05,0.5,60.0,11.0,114.0
Zhuzhou,2020-04-19,3.6,77.0,13.0,42.0
Zhuzhou,2020-04-23,1.5,82.0,12.0,72.0
Zhuzhou,2020-10-26,1.5,82.0,15.0,147.0
Zhuzhou,2020-07-10,1.5,100.0,26.0,46.0
Zhuzhou,2020-10-24,1.5,59.0,8.0,102.0
Zhuzhou,2020-08-06,3.6,66.0,24.0,30.0
Zhuzhou,2020-08-01,1.5,63.0,25.0,55.0
Zhuzhou,2020-08-10,2.5,94.0,26.0,50.0
Zhuzhou,2020-10-22,1.5,82.0,13.0,76.0
Zhuzhou,2020-05-02,2.5,69.0,21.0,97.0
Zhuzhou,2020-05-08,3.6,94.0,21.0,91.0
Zhuzhou,2020-09-28,1.5,94.0,21.0,80.0
Zhuzhou,2020-07-29,1.5,74.0,25.0,61.0
Zhuzhou,2020-09-07,1.5,88.0,22.0,76.0
Zhuzhou,2020-06-07,2.5,79.0,24.0,82.0
Zhuzhou,2020-06-29,2.5,78.0,26.0,57.0
Zhuzhou,2020-09-09,1.5,74.0,24.0,97.0
Zhuzhou,2020-10-12,3.6,77.0,18.0,149.0
Zhuzhou,2020-04-30,2.5,57.0,16.0,109.0
Zhuzhou,2020-08-04,1.5,70.0,26.0,68.0
Zhuzhou,2020-11-06,2.5,67.0,13.0,151.0
Zhuzhou,2020-07-07,2.5,78.0,26.0,55.0
Zhuzhou,2020-08-11,1.5,94.0,26.0,50.0
Zhuzhou,2020-08-31,3.6,59.0,23.0,107.0
Zhuzhou,2020-10-04,4.6,93.0,15.0,21.0
Zhuzhou,2020-04-16,2.5,64.0,16.0,102.0
Zhuzhou,2020-05-30,1.5,83.0,21.0,50.0
Zhuzhou,2020-08-08,2.5,66.0,24.0,53.0
Zhuzhou,2020-09-13,2.5,78.0,21.0,87.0
Zhuzhou,2020-10-31,2.5,82.0,16.0,157.0
Zhuzhou,2020-04-09,0.5,72.0,12.0,142.0
Zhuzhou,2020-05-25,4.6,88.0,20.0,114.0
Zhuzhou,2020-06-16,4.6,66.0,24.0,38.0
Zhuzhou,2020-09-26,1.5,100.0,19.0,55.0
Zhuzhou,2020-10-30,1.5,87.0,16.0,165.0
Zhuzhou,2020-05-14,2.5,88.0,21.0,114.0
Zhuzhou,2020-06-12,3.6,74.0,25.0,59.0
Zhuzhou,2020-07-23,2.5,66.0,25.0,68.0
Zhuzhou,2020-07-27,1.5,94.0,25.0,50.0
Zhuzhou,2020-01-04,1.5,93.0,6.0,172.0
Zhuzhou,2020-06-13,2.5,70.0,25.0,61.0
Zhuzhou,2020-08-15,2.5,62.0,24.0,50.0
Zhuzhou,2020-09-27,1.5,100.0,19.0,68.0
Zhuzhou,2020-10-05,4.6,100.0,13.0,38.0
Zhuzhou,2020-05-03,2.5,69.0,22.0,72.0
Zhuzhou,2020-07-21,2.5,79.0,25.0,61.0
Zhuzhou,2020-06-09,0.5,94.0,26.0,50.0
Zhuzhou,2020-10-07,3.6,93.0,13.0,70.0
Zhuzhou,2020-11-12,1.5,76.0,9.0,117.0
Zhuzhou,2020-05-05,3.6,94.0,22.0,65.0
Zhuzhou,2020-05-26,2.5,83.0,19.0,76.0
Zhuzhou,2020-10-17,3.6,93.0,16.0,63.0
Zhuzhou,2020-05-06,2.5,94.0,21.0,93.0
Zhuzhou,2020-06-25,1.5,88.0,25.0,57.0
Zhuzhou,2020-07-30,1.5,79.0,26.0,65.0
Zhuzhou,2020-04-24,1.5,67.0,11.0,104.0
Zhuzhou,2020-05-10,3.6,73.0,17.0,78.0
Zhuzhou,2020-03-31,1.5,93.0,9.0,76.0
Zhuzhou,2020-07-05,2.5,79.0,26.0,57.0
Zhuzhou,2020-04-20,4.6,93.0,14.0,85.0
Zhuzhou,2020-05-01,1.5,69.0,20.0,102.0
Zhuzhou,2020-05-23,0.5,78.0,20.0,112.0
Zhuzhou,2020-06-10,2.5,94.0,24.0,57.0
Zhuzhou,2020-09-03,1.5,61.0,21.0,97.0
Zhuzhou,2020-10-09,2.5,82.0,16.0,95.0
Zhuzhou,2020-01-03,2.5,100.0,,153.0
Zhuzhou,2020-04-02,0.5,93.0,12.0,93.0
Zhuzhou,2020-06-17,4.6,62.0,24.0,34.0
Zhuzhou,2020-05-15,1.5,100.0,21.0,55.0
Zhuzhou,2020-06-11,2.5,83.0,25.0,61.0
Zhuzhou,2020-09-23,3.6,100.0,19.0,38.0
Zhuzhou,2020-10-01,1.5,78.0,20.0,95.0
Zhuzhou,2020-10-18,2.5,93.0,14.0,85.0
Zhuzhou,2020-11-07,2.5,77.0,12.0,156.0
Zhuzhou,2020-11-23,3.6,100.0,7.0,59.0
Zhuzhou,2020-11-24,3.6,100.0,6.0,61.0
Zhuzhou,2020-07-12,2.5,83.0,26.0,57.0
Zhuzhou,2020-08-16,2.5,66.0,25.0,57.0
Zhuzhou,2020-04-01,0.5,76.0,8.0,72.0
Zhuzhou,2020-06-22,2.5,88.0,24.0,89.0
Zhuzhou,2020-07-04,1.5,94.0,26.0,50.0
Zhuzhou,2020-08-23,1.5,74.0,26.0,82.0
